seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	113033227	113033300	74	*	X070102	376940	113033178	113097640	64463	+	0	inside	48	ZC3H6
chr2	113033436	113033570	135	*	X070103	376940	113033178	113097640	64463	+	0	inside	257	ZC3H6
chr2	113299314	113299474	161	*	X070104	84172	113299492	113334727	35236	+	17	upstream	17	POLR1B
chr2	113521868	113521987	120	*	X070127	150468	113495444	113522254	26811	-	0	inside	266	CKAP2L
chr2	113931739	113931920	182	*	X070150	23550	113931560	113960677	29118	+	0	inside	178	PSD4
chr2	114360840	114361124	285	*	X070162	84771	114356605	114359153	2549	-	1686	upstream	1686	DDX11L2
chr2	114514450	114514599	150	*	X070167	80255	114471930	114514400	42471	-	49	upstream	49	SLC35F5
chr2	115919842	115920006	165	*	X070181	389023	115901625	115918920	17296	-	921	upstream	921	DPP10-AS1
chr2	115920112	115920231	120	*	X070182	389023	115901625	115918920	17296	-	1191	upstream	1191	DPP10-AS1
chr2	115920638	115920651	14	*	X070183	389023	115901625	115918920	17296	-	1717	upstream	1717	DPP10-AS1
chr2	118846279	118846443	165	*	X070189	51141	118846050	118867597	21548	+	0	inside	228	INSIG2
chr2	119605643	119605693	51	*	X070236	2019	119599747	119605759	6013	-	0	inside	65	EN1
chr2	119605874	119606160	287	*	X070237	2019	119599747	119605759	6013	-	114	upstream	114	EN1
chr2	119607076	119607240	165	*	X070238	2019	119599747	119605759	6013	-	1316	upstream	1316	EN1
chr2	119607721	119607945	225	*	X070239	2019	119599747	119605759	6013	-	1961	upstream	1961	EN1
chr2	119916572	119916658	87	*	X070309	165257	119913819	119916471	2653	-	100	upstream	100	C1QL2
chr2	119980725	119981024	300	*	X070317	55240	119981384	120023227	41844	+	359	upstream	359	STEAP3
chr2	120124087	120124169	83	*	X070322	1622	120124504	120130122	5619	+	334	upstream	334	DBI
chr2	120124087	120124169	83	*	X070322	130355	120060020	120124404	64385	-	0	inside	234	C2orf76
chr2	120124656	120124775	120	*	X070323	1622	120124504	120130122	5619	+	0	inside	151	DBI
chr2	120124656	120124775	120	*	X070323	130355	120060020	120124404	64385	-	251	upstream	251	C2orf76
chr2	120124851	120125139	289	*	X070324	130355	120060020	120124404	64385	-	446	upstream	446	C2orf76
chr2	120125348	120125391	44	*	X070325	130355	120060020	120124404	64385	-	943	upstream	943	C2orf76
chr2	120125572	120125689	118	*	X070326	130355	120060020	120124404	64385	-	1167	upstream	1167	C2orf76
chr2	120189001	120189024	24	*	X070329	140738	120189446	120196096	6651	+	421	upstream	421	TMEM37
chr2	120189652	120189779	128	*	X070330	140738	120189446	120196096	6651	+	0	inside	205	TMEM37
chr2	120282089	120282239	151	*	X070365	6344	120197419	120282028	84610	-	60	upstream	60	SCTR
chr2	120283440	120283540	101	*	X070366	6344	120197419	120282028	84610	-	1411	upstream	1411	SCTR
chr2	120300810	120301004	195	*	X070368	200373	120302008	120414237	112230	+	1003	upstream	1003	CFAP221
chr2	120436833	120436967	135	*	X070381	80775	120436743	120481191	44449	+	0	inside	89	TMEM177
chr2	120981330	120981429	100	*	X070404	79134	120975047	120980984	5938	-	345	upstream	345	TMEM185B
chr2	120981503	120981517	15	*	X070405	79134	120975047	120980984	5938	-	518	upstream	518	TMEM185B
chr2	120982028	120982192	165	*	X070406	79134	120975047	120980984	5938	-	1043	upstream	1043	TMEM185B
chr2	120982268	120982372	105	*	X070407	79134	120975047	120980984	5938	-	1283	upstream	1283	TMEM185B
chr2	120982883	120983032	150	*	X070408	79134	120975047	120980984	5938	-	1898	upstream	1898	TMEM185B
chr2	120997593	120997718	126	*	X070414	5899	120997640	121052286	54647	+	0	overlapStart	0	RALB
chr2	121101720	121101854	135	*	X070461	3625	121103719	121109383	5665	+	1864	upstream	1864	INHBB
chr2	121102368	121102515	148	*	X070462	3625	121103719	121109383	5665	+	1203	upstream	1203	INHBB
chr2	121102537	121102555	19	*	X070463	3625	121103719	121109383	5665	+	1163	upstream	1163	INHBB
chr2	121102631	121102735	105	*	X070464	3625	121103719	121109383	5665	+	983	upstream	983	INHBB
chr2	121103426	121103501	76	*	X070465	3625	121103719	121109383	5665	+	217	upstream	217	INHBB
chr2	121491357	121491461	105	*	X070708	2736	121493199	121750229	257031	+	1737	upstream	1737	GLI2
chr2	121492482	121492631	150	*	X070709	2736	121493199	121750229	257031	+	567	upstream	567	GLI2
chr2	121493091	121493387	297	*	X070710	2736	121493199	121750229	257031	+	0	overlapStart	0	GLI2
chr2	122042544	122042615	72	*	X071110	29842	121974164	122042778	68615	-	0	inside	162	TFCP2L1
chr2	122042931	122043035	105	*	X071111	29842	121974164	122042778	68615	-	152	upstream	152	TFCP2L1
chr2	122043245	122043350	106	*	X071112	29842	121974164	122042778	68615	-	466	upstream	466	TFCP2L1
chr2	122043851	122044345	495	*	X071113	29842	121974164	122042778	68615	-	1072	upstream	1072	TFCP2L1
chr2	122406391	122406552	162	*	X071125	254128	122407230	122486136	78907	+	677	upstream	677	NIFK-AS1
chr2	122407906	122407916	11	*	X071126	23332	122095352	122407052	311701	-	853	upstream	853	CLASP1
chr2	122407987	122408025	39	*	X071127	23332	122095352	122407052	311701	-	934	upstream	934	CLASP1
chr2	122494815	122494943	129	*	X071133	84365	122484521	122494503	9983	-	311	upstream	311	NIFK
chr2	122512894	122512981	88	*	X071135	7247	122513121	122525428	12308	+	139	upstream	139	TSN
chr2	122513329	122513618	290	*	X071136	7247	122513121	122525428	12308	+	0	inside	207	TSN
chr2	127412862	127413101	240	*	X071198	2995	127413511	127454251	40741	+	409	upstream	409	GYPC
chr2	127413582	127413737	156	*	X071199	2995	127413511	127454251	40741	+	0	inside	70	GYPC
chr2	127413800	127413814	15	*	X071200	2995	127413511	127454251	40741	+	0	inside	288	GYPC
chr2	127864931	127864972	42	*	X071299	274	127805599	127864903	59305	-	27	upstream	27	BIN1
chr2	127865023	127865187	165	*	X071300	274	127805599	127864903	59305	-	119	upstream	119	BIN1
chr2	127977763	127977828	66	*	X071332	339761	127941412	127977654	36243	-	108	upstream	108	CYP27C1
chr2	127978556	127978735	180	*	X071333	339761	127941412	127977654	36243	-	901	upstream	901	CYP27C1
chr2	128291528	128291752	225	*	X071336	4648	128293378	128395303	101926	+	1625	upstream	1625	MYO7B
chr2	128292218	128292337	120	*	X071337	4648	128293378	128395303	101926	+	1040	upstream	1040	MYO7B
chr2	128293626	128293708	83	*	X071338	4648	128293378	128395303	101926	+	0	inside	247	MYO7B
chr2	128401269	128401658	390	*	X071438	2840	128403439	128410213	6775	+	1780	upstream	1780	GPR17
chr2	128401891	128402168	278	*	X071439	2840	128403439	128410213	6775	+	1270	upstream	1270	GPR17
chr2	128403574	128403635	62	*	X071440	2840	128403439	128410213	6775	+	0	inside	134	GPR17
chr2	128403639	128403788	150	*	X071441	2840	128403439	128410213	6775	+	0	inside	199	GPR17
chr2	128568577	128568599	23	*	X071476	55339	128461808	128568761	106954	-	0	inside	161	WDR33
chr2	128615338	128615502	165	*	X071479	5433	128603840	128615729	11890	-	0	inside	226	POLR2D
chr2	128848123	128848130	8	*	X071487	56886	128848754	128953249	104496	+	623	upstream	623	UGGT1
chr2	128848523	128848581	59	*	X071488	56886	128848754	128953249	104496	+	172	upstream	172	UGGT1
chr2	128849037	128849152	116	*	X071489	56886	128848754	128953249	104496	+	0	inside	282	UGGT1
chr2	130691837	130691967	131	*	X071739	389033	130680435	130691890	11456	-	0	overlapStart	0	PLAC9P1
chr2	131113013	131113147	135	*	X071762	26469	131113580	131132982	19403	+	432	upstream	432	PTPN18
chr2	131512633	131513047	415	*	X071767	205147	131513077	131525707	12631	+	29	upstream	29	AMER3
chr2	131670773	131670907	135	*	X071821	50649	131672786	131804836	132051	+	1878	upstream	1878	ARHGEF4
chr2	131672562	131672711	150	*	X071822	50649	131672786	131804836	132051	+	74	upstream	74	ARHGEF4
chr2	132123093	132123317	225	*	X071868	150786	132118065	132121731	3667	-	1361	upstream	1361	RAB6D
chr2	133017134	133017268	135	*	X071882	554226	132905164	133015542	110379	-	1591	upstream	1591	ANKRD30BL
chr2	133172797	133172916	120	*	X071885	2863	133174147	133404169	230023	+	1230	upstream	1230	GPR39
chr2	133428767	133428931	165	*	X071896	116372	133402337	133429070	26734	-	0	inside	138	LYPD1
chr2	133429022	133429159	138	*	X071897	116372	133402337	133429070	26734	-	0	overlapStart	0	LYPD1
chr2	135675855	135675902	48	*	X071978	905	135676392	135716915	40524	+	489	upstream	489	CCNT2
chr2	135675855	135675902	48	*	X071978	100129961	135624203	135676176	51974	-	0	inside	273	CCNT2-AS1
chr2	135677154	135677249	96	*	X071979	100129961	135624203	135676176	51974	-	977	upstream	977	CCNT2-AS1
chr2	135809891	135809907	17	*	X071981	22930	135809835	135933964	124130	+	0	inside	55	RAB3GAP1
chr2	135809931	135810290	360	*	X071982	22930	135809835	135933964	124130	+	0	inside	95	RAB3GAP1
chr2	136875909	136875997	89	*	X071994	7852	136871919	136875725	3807	-	183	upstream	183	CXCR4
chr2	136876658	136876768	111	*	X071995	7852	136871919	136875725	3807	-	932	upstream	932	CXCR4
chr2	136877007	136877063	57	*	X071996	7852	136871919	136875725	3807	-	1281	upstream	1281	CXCR4
chr2	137521852	137521971	120	*	X072018	80731	137523115	138435287	912173	+	1143	upstream	1143	THSD7B
chr2	137522527	137522670	144	*	X072019	80731	137523115	138435287	912173	+	444	upstream	444	THSD7B
chr2	137523388	137523424	37	*	X072020	80731	137523115	138435287	912173	+	0	inside	272	THSD7B
chr2	138722057	138722101	45	*	X072025	3176	138721808	138773934	52127	+	0	inside	248	HNMT
chr2	139537418	139537687	270	*	X072036	11249	139426727	139537811	111085	-	0	inside	123	NXPH2
chr2	139538334	139538347	14	*	X072037	11249	139426727	139537811	111085	-	522	upstream	522	NXPH2
chr2	139538374	139538778	405	*	X072038	11249	139426727	139537811	111085	-	562	upstream	562	NXPH2
chr2	139539263	139539397	135	*	X072039	11249	139426727	139537811	111085	-	1451	upstream	1451	NXPH2
chr2	139539544	139539753	210	*	X072040	11249	139426727	139537811	111085	-	1732	upstream	1732	NXPH2
chr2	142890435	142890538	104	*	X072043	53353	140988996	142889270	1900275	-	1164	upstream	1164	LRP1B
chr2	145090379	145090380	2	*	X072051	79712	144703581	145090083	386503	-	295	upstream	295	GTDC1
chr2	145275300	145275719	420	*	X072068	100303491	145277181	145278465	1285	+	1461	upstream	1461	ZEB2-AS1
chr2	145276156	145276286	131	*	X072069	100303491	145277181	145278465	1285	+	894	upstream	894	ZEB2-AS1
chr2	145277295	145277399	105	*	X072070	100303491	145277181	145278465	1285	+	0	inside	113	ZEB2-AS1
chr2	145277865	145277945	81	*	X072071	9839	145141942	145277958	136017	-	0	inside	12	ZEB2
chr2	148777492	148777611	120	*	X072083	55777	148778580	149271044	492465	+	968	upstream	968	MBD5
chr2	148777972	148778151	180	*	X072084	55777	148778580	149271044	492465	+	428	upstream	428	MBD5
chr2	148778227	148778275	49	*	X072085	55777	148778580	149271044	492465	+	304	upstream	304	MBD5
chr2	148778722	148778976	255	*	X072086	55777	148778580	149271044	492465	+	0	inside	141	MBD5
chr2	148778722	148778976	255	*	X072086	5000	148687966	148779173	91208	-	0	inside	196	ORC4
chr2	148779037	148779044	8	*	X072087	5000	148687966	148779173	91208	-	0	inside	128	ORC4
chr2	149400835	149400969	135	*	X072113	26122	149402560	149545136	142577	+	1590	upstream	1590	EPC2
chr2	149401720	149401924	205	*	X072114	26122	149402560	149545136	142577	+	635	upstream	635	EPC2
chr2	149632671	149632681	11	*	X072122	3800	149632792	149883273	250482	+	110	upstream	110	KIF5C
chr2	149894034	149894183	150	*	X072147	130576	149894981	150071772	176792	+	797	upstream	797	LYPD6B
chr2	149894644	149894883	240	*	X072148	130576	149894981	150071772	176792	+	97	upstream	97	LYPD6B
chr2	150186059	150186236	178	*	X072156	130574	150186499	150330659	144161	+	262	upstream	262	LYPD6
chr2	150186329	150186478	150	*	X072157	130574	150186499	150330659	144161	+	20	upstream	20	LYPD6
chr2	150186584	150186703	120	*	X072158	130574	150186499	150330659	144161	+	0	inside	84	LYPD6
chr2	150443903	150444037	135	*	X072167	27249	150426147	150444330	18184	-	0	inside	292	MMADHC
chr2	150444409	150444487	79	*	X072168	27249	150426147	150444330	18184	-	78	upstream	78	MMADHC
chr2	152117993	152118157	165	*	X072175	375287	152104728	152118389	13662	-	0	inside	231	RBM43
chr2	152119148	152119195	48	*	X072176	375287	152104728	152118389	13662	-	758	upstream	758	RBM43
chr2	152119291	152119342	52	*	X072177	375287	152104728	152118389	13662	-	901	upstream	901	RBM43
chr2	152955274	152956057	784	*	X072190	785	152689286	152955593	266308	-	0	overlapStart	0	CACNB4
chr2	153191146	153191153	8	*	X072197	114793	153191751	153506348	314598	+	597	upstream	597	FMNL2
chr2	153191191	153191295	105	*	X072198	114793	153191751	153506348	314598	+	455	upstream	455	FMNL2
chr2	153573288	153573497	210	*	X072200	151188	153574407	153617767	43361	+	909	upstream	909	ARL6IP6
chr2	153575268	153575378	111	*	X072201	55660	153508107	153573975	65869	-	1292	upstream	1292	PRPF40A
chr2	153575520	153575684	165	*	X072202	55660	153508107	153573975	65869	-	1544	upstream	1544	PRPF40A
chr2	154335075	154335224	150	*	X072208	56475	154333852	154335322	1471	-	0	inside	97	RPRM
chr2	154336317	154336411	95	*	X072209	56475	154333852	154335322	1471	-	994	upstream	994	RPRM
chr2	155553834	155554088	255	*	X072214	3760	155555093	155714864	159772	+	1004	upstream	1004	KCNJ3
chr2	157189030	157189224	195	*	X072228	4929	157180944	157189287	8344	-	0	inside	62	NR4A2
chr2	157189591	157189905	315	*	X072229	4929	157180944	157189287	8344	-	303	upstream	303	NR4A2
chr2	157189975	157190094	120	*	X072230	4929	157180944	157189287	8344	-	687	upstream	687	NR4A2
chr2	157190305	157190439	135	*	X072231	4929	157180944	157189287	8344	-	1017	upstream	1017	NR4A2
chr2	157190489	157190709	221	*	X072232	4929	157180944	157189287	8344	-	1201	upstream	1201	NR4A2
chr2	157191120	157191343	224	*	X072233	4929	157180944	157189287	8344	-	1832	upstream	1832	NR4A2
chr2	158733314	158733402	89	*	X072243	90	158592958	158732374	139417	-	939	upstream	939	ACVR1
chr2	159651833	159652012	180	*	X072272	92196	159651829	159719471	67643	+	0	inside	3	DAPL1
chr2	159824199	159824528	330	*	X072276	85461	159825146	160089170	264025	+	617	upstream	617	TANC1
chr2	159824982	159825006	25	*	X072277	85461	159825146	160089170	264025	+	139	upstream	139	TANC1
chr2	159825267	159825491	225	*	X072278	85461	159825146	160089170	264025	+	0	inside	120	TANC1
chr2	160569056	160569125	70	*	X072283	64844	160569010	160625084	56075	+	0	inside	45	MARCHF7
chr2	160569056	160569125	70	*	X072283	29994	160175490	160568946	393457	-	109	upstream	109	BAZ2B
chr2	160569216	160569635	420	*	X072284	64844	160569010	160625084	56075	+	0	inside	205	MARCHF7
chr2	160569216	160569635	420	*	X072284	29994	160175490	160568946	393457	-	269	upstream	269	BAZ2B
chr2	160919169	160919348	180	*	X072294	22925	160797260	160919126	121867	-	42	upstream	42	PLA2R1
chr2	160919904	160920038	135	*	X072295	22925	160797260	160919126	121867	-	777	upstream	777	PLA2R1
chr2	161350642	161350814	173	*	X072300	5937	161128662	161350318	221657	-	323	upstream	323	RBMS1
chr2	162270968	162271117	150	*	X072315	10716	162272620	162281573	8954	+	1502	upstream	1502	TBR1
chr2	162272031	162272150	120	*	X072316	10716	162272620	162281573	8954	+	469	upstream	469	TBR1
chr2	162272173	162272292	120	*	X072317	10716	162272620	162281573	8954	+	327	upstream	327	TBR1
chr2	162272413	162272600	188	*	X072318	10716	162272620	162281573	8954	+	19	upstream	19	TBR1
chr2	162272863	162272982	120	*	X072319	10716	162272620	162281573	8954	+	0	inside	242	TBR1
chr2	162480805	162480899	95	*	X072326	57282	162480845	162841786	360942	+	0	overlapStart	0	SLC4A10
chr2	162930851	162930934	84	*	X072331	1803	162848755	162931052	82298	-	0	inside	117	DPP4
chr2	163175268	163175410	143	*	X072335	64135	163123589	163175218	51630	-	49	upstream	49	IFIH1
chr2	163696211	163696219	9	*	X072337	90134	163227917	163695257	467341	-	953	upstream	953	KCNH7
chr2	164592622	164592643	22	*	X072338	55137	164464118	164592513	128396	-	108	upstream	108	FIGN
chr2	164593505	164593537	33	*	X072339	55137	164464118	164592513	128396	-	991	upstream	991	FIGN
chr2	164593703	164593837	135	*	X072340	55137	164464118	164592513	128396	-	1189	upstream	1189	FIGN
chr2	165478282	165478388	107	*	X072342	2888	165349323	165478360	129038	-	0	overlapStart	0	GRB14
chr2	165479038	165479142	105	*	X072343	2888	165349323	165478360	129038	-	677	upstream	677	GRB14
chr2	165698391	165698491	101	*	X072346	22837	165541258	165698678	157421	-	0	inside	186	COBLL1
chr2	166809992	166810071	80	*	X072354	79809	166713986	166810348	96363	-	0	inside	276	TTC21B
chr2	167232081	167232245	165	*	X072358	6335	167051697	167232497	180801	-	0	inside	251	SCN9A
chr2	167350365	167350484	120	*	X072359	6332	167260083	167350717	90635	-	0	inside	232	SCN7A
chr2	167350650	167350799	150	*	X072360	6332	167260083	167350717	90635	-	0	overlapStart	0	SCN7A
chr2	167351087	167351204	118	*	X072361	6332	167260083	167350717	90635	-	369	upstream	369	SCN7A
chr2	170218959	170219198	240	*	X072385	4036	169983619	170219122	235504	-	0	overlapStart	0	LRP2
chr2	170219660	170219779	120	*	X072386	4036	169983619	170219122	235504	-	537	upstream	537	LRP2
chr2	170220309	170220458	150	*	X072387	4036	169983619	170219122	235504	-	1186	upstream	1186	LRP2
chr2	170220530	170220679	150	*	X072388	4036	169983619	170219122	235504	-	1407	upstream	1407	LRP2
chr2	170220785	170220792	8	*	X072389	4036	169983619	170219122	235504	-	1662	upstream	1662	LRP2
chr2	170440883	170441002	120	*	X072396	9360	170440850	170494254	53405	+	0	inside	32	PPIG
chr2	170441048	170441288	241	*	X072397	9360	170440850	170494254	53405	+	0	inside	197	PPIG
chr2	170551074	170551193	120	*	X072399	100526832	170550964	170608396	57433	+	0	inside	109	PHOSPHO2-KLHL23
chr2	170551074	170551193	120	*	X072399	493911	170550964	170558218	7255	+	0	inside	109	PHOSPHO2
chr2	170551074	170551193	120	*	X072399	129881	170501935	170550931	48997	-	142	upstream	142	CCDC173
chr2	170681109	170681242	134	*	X072402	29081	170668268	170681420	13153	-	0	inside	177	METTL5
chr2	171570533	171570667	135	*	X072441	389058	171571857	171574498	2642	+	1189	upstream	1189	SP5
chr2	171570783	171570929	147	*	X072442	389058	171571857	171574498	2642	+	927	upstream	927	SP5
chr2	171570783	171570929	147	*	X072442	440925	171568949	171571077	2129	-	0	inside	147	LINC01124
chr2	171626741	171626875	135	*	X072445	100505695	171627604	171634757	7154	+	728	upstream	728	NA
chr2	171627026	171627205	180	*	X072446	100505695	171627604	171634757	7154	+	398	upstream	398	NA
chr2	171672448	171672457	10	*	X072453	2571	171673200	171717659	44460	+	742	upstream	742	GAD1
chr2	171672233	171672372	140	*	X072454	2571	171673200	171717659	44460	+	827	upstream	827	GAD1
chr2	171672518	171672667	150	*	X072455	2571	171673200	171717659	44460	+	532	upstream	532	GAD1
chr2	171672983	171673132	150	*	X072456	2571	171673200	171717659	44460	+	67	upstream	67	GAD1
chr2	171673189	171673224	36	*	X072457	2571	171673200	171717659	44460	+	0	overlapStart	0	GAD1
chr2	171673383	171673383	1	*	X072458	2571	171673200	171717659	44460	+	0	inside	182	GAD1
chr2	172376934	172377113	180	*	X072482	79901	172378757	172414643	35887	+	1643	upstream	1643	CYBRD1
chr2	172378798	172378954	157	*	X072483	79901	172378757	172414643	35887	+	0	inside	40	CYBRD1
chr2	172750285	172750587	303	*	X072502	8604	172639915	172750816	110902	-	0	inside	228	SLC25A12
chr2	172779030	172779134	105	*	X072504	8520	172778935	172848600	69666	+	0	inside	94	HAT1
chr2	172948964	172949113	150	*	X072509	1745	172950208	172954401	4194	+	1094	upstream	1094	DLX1
chr2	172949354	172949533	180	*	X072510	1745	172950208	172954401	4194	+	674	upstream	674	DLX1
chr2	173599357	173599396	40	*	X072580	11069	173600525	173917620	317096	+	1128	upstream	1128	RAPGEF4
chr2	173599472	173599606	135	*	X072581	11069	173600525	173917620	317096	+	918	upstream	918	RAPGEF4
chr2	173599844	173599923	80	*	X072582	11069	173600525	173917620	317096	+	601	upstream	601	RAPGEF4
chr2	173600061	173600098	38	*	X072583	11069	173600525	173917620	317096	+	426	upstream	426	RAPGEF4
chr2	173600189	173600287	99	*	X072584	11069	173600525	173917620	317096	+	237	upstream	237	RAPGEF4
